request_id,category,customer_question,agent_response
manual_apn_005_0,apn_settings,أين أجد إعدادات APN في الأندرويد؟,في أندرويد افتح الإعدادات ثم الشبكات أو الاتصالات ثم شبكة الهاتف ثم أسماء نقاط الوصول APN. أضف إعدادات Rcell واحفظها.
manual_apn_005_1,apn_settings,لو سمحت أين أجد إعدادات APN في الأندرويد؟,في أندرويد افتح الإعدادات ثم الشبكات أو الاتصالات ثم شبكة الهاتف ثم أسماء نقاط الوصول APN. أضف إعدادات Rcell واحفظها.
manual_apn_005_2,apn_settings,عندي سؤال: أين أجد إعدادات APN في الأندرويد؟,في أندرويد افتح الإعدادات ثم الشبكات أو الاتصالات ثم شبكة الهاتف ثم أسماء نقاط الوصول APN. أضف إعدادات Rcell واحفظها.
manual_apn_005_3,apn_settings,ممكن تساعدوني؟ أين أجد إعدادات APN في الأندرويد؟,في أندرويد افتح الإعدادات ثم الشبكات أو الاتصالات ثم شبكة الهاتف ثم أسماء نقاط الوصول APN. أضف إعدادات Rcell واحفظها.
manual_apn_005_4,apn_settings,السلام عليكم، أين أجد إعدادات APN في الأندرويد؟,في أندرويد افتح الإعدادات ثم الشبكات أو الاتصالات ثم شبكة الهاتف ثم أسماء نقاط الوصول APN. أضف إعدادات Rcell واحفظها.
manual_apn_006_0,apn_settings,كيف أضبط الإنترنت على الآيفون؟,في الآيفون افتح الإعدادات ثم خلوي ثم شبكة البيانات الخلوية وأدخل إعدادات APN الخاصة بـ Rcell ثم أعد تشغيل البيانات.
manual_apn_006_1,apn_settings,لو سمحت كيف أضبط الإنترنت على الآيفون؟,في الآيفون افتح الإعدادات ثم خلوي ثم شبكة البيانات الخلوية وأدخل إعدادات APN الخاصة بـ Rcell ثم أعد تشغيل البيانات.
manual_apn_006_2,apn_settings,عندي سؤال: كيف أضبط الإنترنت على الآيفون؟,في الآيفون افتح الإعدادات ثم خلوي ثم شبكة البيانات الخلوية وأدخل إعدادات APN الخاصة بـ Rcell ثم أعد تشغيل البيانات.
manual_apn_006_3,apn_settings,ممكن تساعدوني؟ كيف أضبط الإنترنت على الآيفون؟,في الآيفون افتح الإعدادات ثم خلوي ثم شبكة البيانات الخلوية وأدخل إعدادات APN الخاصة بـ Rcell ثم أعد تشغيل البيانات.
manual_apn_006_4,apn_settings,السلام عليكم، كيف أضبط الإنترنت على الآيفون؟,في الآيفون افتح الإعدادات ثم خلوي ثم شبكة البيانات الخلوية وأدخل إعدادات APN الخاصة بـ Rcell ثم أعد تشغيل البيانات.
manual_selfcare_001_0,selfcare_login,لا أستطيع الدخول إلى تطبيق Self-Care,تأكد من اتصال الإنترنت ومن صحة رقم الهاتف وكلمة المرور. إذا نسيت كلمة المرور استخدم خيار استعادة كلمة المرور أو تواصل مع الدعم.
manual_selfcare_001_1,selfcare_login,لو سمحت لا أستطيع الدخول إلى تطبيق Self-Care,تأكد من اتصال الإنترنت ومن صحة رقم الهاتف وكلمة المرور. إذا نسيت كلمة المرور استخدم خيار استعادة كلمة المرور أو تواصل مع الدعم.
manual_selfcare_001_2,selfcare_login,عندي سؤال: لا أستطيع الدخول إلى تطبيق Self-Care,تأكد من اتصال الإنترنت ومن صحة رقم الهاتف وكلمة المرور. إذا نسيت كلمة المرور استخدم خيار استعادة كلمة المرور أو تواصل مع الدعم.
manual_selfcare_001_3,selfcare_login,ممكن تساعدوني؟ لا أستطيع الدخول إلى تطبيق Self-Care,تأكد من اتصال الإنترنت ومن صحة رقم الهاتف وكلمة المرور. إذا نسيت كلمة المرور استخدم خيار استعادة كلمة المرور أو تواصل مع الدعم.
manual_selfcare_001_4,selfcare_login,السلام عليكم، لا أستطيع الدخول إلى تطبيق Self-Care,تأكد من اتصال الإنترنت ومن صحة رقم الهاتف وكلمة المرور. إذا نسيت كلمة المرور استخدم خيار استعادة كلمة المرور أو تواصل مع الدعم.
manual_selfcare_001_5,selfcare_login,لا أستطيع الدخول إلى تطبيق Self-Care؟,تأكد من اتصال الإنترنت ومن صحة رقم الهاتف وكلمة المرور. إذا نسيت كلمة المرور استخدم خيار استعادة كلمة المرور أو تواصل مع الدعم.
manual_selfcare_002_0,selfcare_login,تطبيق Self-Care لا يقبل تسجيل الدخول,يرجى التأكد من تحديث التطبيق وإدخال البيانات الصحيحة. إذا استمرت المشكلة جرّب استعادة كلمة المرور ثم أعد المحاولة.
manual_selfcare_002_1,selfcare_login,لو سمحت تطبيق Self-Care لا يقبل تسجيل الدخول,يرجى التأكد من تحديث التطبيق وإدخال البيانات الصحيحة. إذا استمرت المشكلة جرّب استعادة كلمة المرور ثم أعد المحاولة.
manual_selfcare_002_2,selfcare_login,عندي سؤال: تطبيق Self-Care لا يقبل تسجيل الدخول,يرجى التأكد من تحديث التطبيق وإدخال البيانات الصحيحة. إذا استمرت المشكلة جرّب استعادة كلمة المرور ثم أعد المحاولة.
manual_selfcare_002_3,selfcare_login,ممكن تساعدوني؟ تطبيق Self-Care لا يقبل تسجيل الدخول,يرجى التأكد من تحديث التطبيق وإدخال البيانات الصحيحة. إذا استمرت المشكلة جرّب استعادة كلمة المرور ثم أعد المحاولة.
manual_selfcare_002_4,selfcare_login,السلام عليكم، تطبيق Self-Care لا يقبل تسجيل الدخول,يرجى التأكد من تحديث التطبيق وإدخال البيانات الصحيحة. إذا استمرت المشكلة جرّب استعادة كلمة المرور ثم أعد المحاولة.
manual_selfcare_002_5,selfcare_login,تطبيق Self-Care لا يقبل تسجيل الدخول؟,يرجى التأكد من تحديث التطبيق وإدخال البيانات الصحيحة. إذا استمرت المشكلة جرّب استعادة كلمة المرور ثم أعد المحاولة.
manual_selfcare_003_0,selfcare_login,يظهر خطأ عند تسجيل الدخول في الخدمة الذاتية,قد يكون الخطأ من كلمة المرور أو الاتصال. أعد تشغيل التطبيق وتأكد من الإنترنت ثم استخدم خيار نسيت كلمة المرور عند الحاجة.
manual_selfcare_003_1,selfcare_login,لو سمحت يظهر خطأ عند تسجيل الدخول في الخدمة الذاتية,قد يكون الخطأ من كلمة المرور أو الاتصال. أعد تشغيل التطبيق وتأكد من الإنترنت ثم استخدم خيار نسيت كلمة المرور عند الحاجة.
manual_selfcare_003_2,selfcare_login,عندي سؤال: يظهر خطأ عند تسجيل الدخول في الخدمة الذاتية,قد يكون الخطأ من كلمة المرور أو الاتصال. أعد تشغيل التطبيق وتأكد من الإنترنت ثم استخدم خيار نسيت كلمة المرور عند الحاجة.
manual_selfcare_003_3,selfcare_login,ممكن تساعدوني؟ يظهر خطأ عند تسجيل الدخول في الخدمة الذاتية,قد يكون الخطأ من كلمة المرور أو الاتصال. أعد تشغيل التطبيق وتأكد من الإنترنت ثم استخدم خيار نسيت كلمة المرور عند الحاجة.
manual_selfcare_003_4,selfcare_login,السلام عليكم، يظهر خطأ عند تسجيل الدخول في الخدمة الذاتية,قد يكون الخطأ من كلمة المرور أو الاتصال. أعد تشغيل التطبيق وتأكد من الإنترنت ثم استخدم خيار نسيت كلمة المرور عند الحاجة.
manual_selfcare_003_5,selfcare_login,يظهر خطأ عند تسجيل الدخول في الخدمة الذاتية؟,قد يكون الخطأ من كلمة المرور أو الاتصال. أعد تشغيل التطبيق وتأكد من الإنترنت ثم استخدم خيار نسيت كلمة المرور عند الحاجة.
manual_selfcare_004_0,selfcare_login,حسابي في Self-Care لا يفتح,يرجى التأكد من الرقم وكلمة المرور وتحديث التطبيق. إذا بقيت المشكلة تواصل مع الدعم لمراجعة الحساب.
manual_selfcare_004_1,selfcare_login,لو سمحت حسابي في Self-Care لا يفتح,يرجى التأكد من الرقم وكلمة المرور وتحديث التطبيق. إذا بقيت المشكلة تواصل مع الدعم لمراجعة الحساب.
manual_selfcare_004_2,selfcare_login,عندي سؤال: حسابي في Self-Care لا يفتح,يرجى التأكد من الرقم وكلمة المرور وتحديث التطبيق. إذا بقيت المشكلة تواصل مع الدعم لمراجعة الحساب.
manual_selfcare_004_3,selfcare_login,ممكن تساعدوني؟ حسابي في Self-Care لا يفتح,يرجى التأكد من الرقم وكلمة المرور وتحديث التطبيق. إذا بقيت المشكلة تواصل مع الدعم لمراجعة الحساب.
manual_selfcare_004_4,selfcare_login,السلام عليكم، حسابي في Self-Care لا يفتح,يرجى التأكد من الرقم وكلمة المرور وتحديث التطبيق. إذا بقيت المشكلة تواصل مع الدعم لمراجعة الحساب.
manual_selfcare_004_5,selfcare_login,حسابي في Self-Care لا يفتح؟,يرجى التأكد من الرقم وكلمة المرور وتحديث التطبيق. إذا بقيت المشكلة تواصل مع الدعم لمراجعة الحساب.
manual_selfcare_005_0,selfcare_login,نسيت بيانات الدخول لتطبيق الرعاية الذاتية,استخدم خيار استعادة كلمة المرور داخل التطبيق واتبع التعليمات. إذا لم تصلك رسالة الاستعادة تواصل مع فريق الدعم.
manual_selfcare_005_1,selfcare_login,لو سمحت نسيت بيانات الدخول لتطبيق الرعاية الذاتية,استخدم خيار استعادة كلمة المرور داخل التطبيق واتبع التعليمات. إذا لم تصلك رسالة الاستعادة تواصل مع فريق الدعم.
manual_selfcare_005_2,selfcare_login,عندي سؤال: نسيت بيانات الدخول لتطبيق الرعاية الذاتية,استخدم خيار استعادة كلمة المرور داخل التطبيق واتبع التعليمات. إذا لم تصلك رسالة الاستعادة تواصل مع فريق الدعم.
manual_selfcare_005_3,selfcare_login,ممكن تساعدوني؟ نسيت بيانات الدخول لتطبيق الرعاية الذاتية,استخدم خيار استعادة كلمة المرور داخل التطبيق واتبع التعليمات. إذا لم تصلك رسالة الاستعادة تواصل مع فريق الدعم.
manual_selfcare_005_4,selfcare_login,السلام عليكم، نسيت بيانات الدخول لتطبيق الرعاية الذاتية,استخدم خيار استعادة كلمة المرور داخل التطبيق واتبع التعليمات. إذا لم تصلك رسالة الاستعادة تواصل مع فريق الدعم.
manual_selfcare_005_5,selfcare_login,نسيت بيانات الدخول لتطبيق الرعاية الذاتية؟,استخدم خيار استعادة كلمة المرور داخل التطبيق واتبع التعليمات. إذا لم تصلك رسالة الاستعادة تواصل مع فريق الدعم.
manual_selfcare_006_0,selfcare_login,الخدمة الذاتية لا تعمل على هاتفي,تأكد من تحديث التطبيق ومن اتصال الإنترنت. إذا كان التطبيق لا يفتح احذف ذاكرة التخزين المؤقت أو أعد تثبيته.
manual_selfcare_006_1,selfcare_login,لو سمحت الخدمة الذاتية لا تعمل على هاتفي,تأكد من تحديث التطبيق ومن اتصال الإنترنت. إذا كان التطبيق لا يفتح احذف ذاكرة التخزين المؤقت أو أعد تثبيته.
manual_selfcare_006_2,selfcare_login,عندي سؤال: الخدمة الذاتية لا تعمل على هاتفي,تأكد من تحديث التطبيق ومن اتصال الإنترنت. إذا كان التطبيق لا يفتح احذف ذاكرة التخزين المؤقت أو أعد تثبيته.
manual_selfcare_006_3,selfcare_login,ممكن تساعدوني؟ الخدمة الذاتية لا تعمل على هاتفي,تأكد من تحديث التطبيق ومن اتصال الإنترنت. إذا كان التطبيق لا يفتح احذف ذاكرة التخزين المؤقت أو أعد تثبيته.
manual_selfcare_006_4,selfcare_login,السلام عليكم، الخدمة الذاتية لا تعمل على هاتفي,تأكد من تحديث التطبيق ومن اتصال الإنترنت. إذا كان التطبيق لا يفتح احذف ذاكرة التخزين المؤقت أو أعد تثبيته.
manual_selfcare_006_5,selfcare_login,الخدمة الذاتية لا تعمل على هاتفي؟,تأكد من تحديث التطبيق ومن اتصال الإنترنت. إذا كان التطبيق لا يفتح احذف ذاكرة التخزين المؤقت أو أعد تثبيته.
manual_password_001_0,password_reset,نسيت كلمة المرور ماذا أفعل؟,استخدم خيار نسيت كلمة المرور في التطبيق أو الموقع واتبع خطوات الاستعادة. إذا لم تنجح العملية تواصل مع الدعم للتحقق من الحساب.
manual_password_001_1,password_reset,لو سمحت نسيت كلمة المرور ماذا أفعل؟,استخدم خيار نسيت كلمة المرور في التطبيق أو الموقع واتبع خطوات الاستعادة. إذا لم تنجح العملية تواصل مع الدعم للتحقق من الحساب.
manual_password_001_2,password_reset,عندي سؤال: نسيت كلمة المرور ماذا أفعل؟,استخدم خيار نسيت كلمة المرور في التطبيق أو الموقع واتبع خطوات الاستعادة. إذا لم تنجح العملية تواصل مع الدعم للتحقق من الحساب.
manual_password_001_3,password_reset,ممكن تساعدوني؟ نسيت كلمة المرور ماذا أفعل؟,استخدم خيار نسيت كلمة المرور في التطبيق أو الموقع واتبع خطوات الاستعادة. إذا لم تنجح العملية تواصل مع الدعم للتحقق من الحساب.
manual_password_001_4,password_reset,السلام عليكم، نسيت كلمة المرور ماذا أفعل؟,استخدم خيار نسيت كلمة المرور في التطبيق أو الموقع واتبع خطوات الاستعادة. إذا لم تنجح العملية تواصل مع الدعم للتحقق من الحساب.
manual_password_002_0,password_reset,أريد تغيير كلمة المرور,يمكنك تغيير كلمة المرور من إعدادات الحساب داخل تطبيق Self-Care أو من خيار استعادة كلمة المرور إذا لم تكن تتذكرها.
manual_password_002_1,password_reset,لو سمحت أريد تغيير كلمة المرور,يمكنك تغيير كلمة المرور من إعدادات الحساب داخل تطبيق Self-Care أو من خيار استعادة كلمة المرور إذا لم تكن تتذكرها.
manual_password_002_2,password_reset,عندي سؤال: أريد تغيير كلمة المرور,يمكنك تغيير كلمة المرور من إعدادات الحساب داخل تطبيق Self-Care أو من خيار استعادة كلمة المرور إذا لم تكن تتذكرها.
manual_password_002_3,password_reset,ممكن تساعدوني؟ أريد تغيير كلمة المرور,يمكنك تغيير كلمة المرور من إعدادات الحساب داخل تطبيق Self-Care أو من خيار استعادة كلمة المرور إذا لم تكن تتذكرها.
manual_password_002_4,password_reset,السلام عليكم، أريد تغيير كلمة المرور,يمكنك تغيير كلمة المرور من إعدادات الحساب داخل تطبيق Self-Care أو من خيار استعادة كلمة المرور إذا لم تكن تتذكرها.
manual_password_002_5,password_reset,أريد تغيير كلمة المرور؟,يمكنك تغيير كلمة المرور من إعدادات الحساب داخل تطبيق Self-Care أو من خيار استعادة كلمة المرور إذا لم تكن تتذكرها.
manual_password_003_0,password_reset,الباسورد لا يعمل معي,تأكد من إدخال كلمة المرور بشكل صحيح ومن لغة لوحة المفاتيح. إذا استمرت المشكلة استخدم خيار نسيت كلمة المرور.
manual_password_003_1,password_reset,لو سمحت الباسورد لا يعمل معي,تأكد من إدخال كلمة المرور بشكل صحيح ومن لغة لوحة المفاتيح. إذا استمرت المشكلة استخدم خيار نسيت كلمة المرور.
manual_password_003_2,password_reset,عندي سؤال: الباسورد لا يعمل معي,تأكد من إدخال كلمة المرور بشكل صحيح ومن لغة لوحة المفاتيح. إذا استمرت المشكلة استخدم خيار نسيت كلمة المرور.
manual_password_003_3,password_reset,ممكن تساعدوني؟ الباسورد لا يعمل معي,تأكد من إدخال كلمة المرور بشكل صحيح ومن لغة لوحة المفاتيح. إذا استمرت المشكلة استخدم خيار نسيت كلمة المرور.
manual_password_003_4,password_reset,السلام عليكم، الباسورد لا يعمل معي,تأكد من إدخال كلمة المرور بشكل صحيح ومن لغة لوحة المفاتيح. إذا استمرت المشكلة استخدم خيار نسيت كلمة المرور.
manual_password_003_5,password_reset,الباسورد لا يعمل معي؟,تأكد من إدخال كلمة المرور بشكل صحيح ومن لغة لوحة المفاتيح. إذا استمرت المشكلة استخدم خيار نسيت كلمة المرور.
manual_password_004_0,password_reset,كيف أستعيد كلمة مرور الحساب؟,اضغط على نسيت كلمة المرور ثم أدخل رقمك واتبع التعليمات لإعادة التعيين. إذا واجهت مشكلة تواصل مع الدعم.
manual_password_004_1,password_reset,لو سمحت كيف أستعيد كلمة مرور الحساب؟,اضغط على نسيت كلمة المرور ثم أدخل رقمك واتبع التعليمات لإعادة التعيين. إذا واجهت مشكلة تواصل مع الدعم.
manual_password_004_2,password_reset,عندي سؤال: كيف أستعيد كلمة مرور الحساب؟,اضغط على نسيت كلمة المرور ثم أدخل رقمك واتبع التعليمات لإعادة التعيين. إذا واجهت مشكلة تواصل مع الدعم.
manual_password_004_3,password_reset,ممكن تساعدوني؟ كيف أستعيد كلمة مرور الحساب؟,اضغط على نسيت كلمة المرور ثم أدخل رقمك واتبع التعليمات لإعادة التعيين. إذا واجهت مشكلة تواصل مع الدعم.
manual_password_004_4,password_reset,السلام عليكم، كيف أستعيد كلمة مرور الحساب؟,اضغط على نسيت كلمة المرور ثم أدخل رقمك واتبع التعليمات لإعادة التعيين. إذا واجهت مشكلة تواصل مع الدعم.
manual_password_005_0,password_reset,لم تصلني رسالة استعادة كلمة المرور,تأكد من وجود تغطية واستقبال رسائل على الرقم ثم حاول مرة أخرى. إذا لم تصل الرسالة تواصل مع الدعم.
manual_password_005_1,password_reset,لو سمحت لم تصلني رسالة استعادة كلمة المرور,تأكد من وجود تغطية واستقبال رسائل على الرقم ثم حاول مرة أخرى. إذا لم تصل الرسالة تواصل مع الدعم.
manual_password_005_2,password_reset,عندي سؤال: لم تصلني رسالة استعادة كلمة المرور,تأكد من وجود تغطية واستقبال رسائل على الرقم ثم حاول مرة أخرى. إذا لم تصل الرسالة تواصل مع الدعم.
manual_password_005_3,password_reset,ممكن تساعدوني؟ لم تصلني رسالة استعادة كلمة المرور,تأكد من وجود تغطية واستقبال رسائل على الرقم ثم حاول مرة أخرى. إذا لم تصل الرسالة تواصل مع الدعم.
manual_password_005_4,password_reset,السلام عليكم، لم تصلني رسالة استعادة كلمة المرور,تأكد من وجود تغطية واستقبال رسائل على الرقم ثم حاول مرة أخرى. إذا لم تصل الرسالة تواصل مع الدعم.
manual_password_005_5,password_reset,لم تصلني رسالة استعادة كلمة المرور؟,تأكد من وجود تغطية واستقبال رسائل على الرقم ثم حاول مرة أخرى. إذا لم تصل الرسالة تواصل مع الدعم.
manual_pin_001_0,pin_security,كيف أفعل رمز PIN؟,يمكن تفعيل الرمز السري PIN من إعدادات الحساب أو حسب التعليمات المعتمدة للخدمة. احتفظ بالرمز ولا تشاركه مع أي شخص.
manual_pin_001_1,pin_security,لو سمحت كيف أفعل رمز PIN؟,يمكن تفعيل الرمز السري PIN من إعدادات الحساب أو حسب التعليمات المعتمدة للخدمة. احتفظ بالرمز ولا تشاركه مع أي شخص.
manual_pin_001_2,pin_security,عندي سؤال: كيف أفعل رمز PIN؟,يمكن تفعيل الرمز السري PIN من إعدادات الحساب أو حسب التعليمات المعتمدة للخدمة. احتفظ بالرمز ولا تشاركه مع أي شخص.
manual_pin_001_3,pin_security,ممكن تساعدوني؟ كيف أفعل رمز PIN؟,يمكن تفعيل الرمز السري PIN من إعدادات الحساب أو حسب التعليمات المعتمدة للخدمة. احتفظ بالرمز ولا تشاركه مع أي شخص.
manual_pin_001_4,pin_security,السلام عليكم، كيف أفعل رمز PIN؟,يمكن تفعيل الرمز السري PIN من إعدادات الحساب أو حسب التعليمات المعتمدة للخدمة. احتفظ بالرمز ولا تشاركه مع أي شخص.
manual_pin_002_0,pin_security,أريد حماية حسابي برمز سري,يفضل تفعيل PIN لحماية الحساب من الاستخدام غير المصرح. ادخل إلى إعدادات الحساب واتبع خطوات تفعيل الرمز.
manual_pin_002_1,pin_security,لو سمحت أريد حماية حسابي برمز سري,يفضل تفعيل PIN لحماية الحساب من الاستخدام غير المصرح. ادخل إلى إعدادات الحساب واتبع خطوات تفعيل الرمز.
manual_pin_002_2,pin_security,عندي سؤال: أريد حماية حسابي برمز سري,يفضل تفعيل PIN لحماية الحساب من الاستخدام غير المصرح. ادخل إلى إعدادات الحساب واتبع خطوات تفعيل الرمز.
manual_pin_002_3,pin_security,ممكن تساعدوني؟ أريد حماية حسابي برمز سري,يفضل تفعيل PIN لحماية الحساب من الاستخدام غير المصرح. ادخل إلى إعدادات الحساب واتبع خطوات تفعيل الرمز.
manual_pin_002_4,pin_security,السلام عليكم، أريد حماية حسابي برمز سري,يفضل تفعيل PIN لحماية الحساب من الاستخدام غير المصرح. ادخل إلى إعدادات الحساب واتبع خطوات تفعيل الرمز.
manual_pin_002_5,pin_security,أريد حماية حسابي برمز سري؟,يفضل تفعيل PIN لحماية الحساب من الاستخدام غير المصرح. ادخل إلى إعدادات الحساب واتبع خطوات تفعيل الرمز.
manual_pin_003_0,pin_security,نسيت رمز PIN,إذا نسيت رمز PIN لا تحاول التخمين عدة مرات. تواصل مع الدعم للتحقق من الحساب ومساعدتك بطريقة آمنة.
manual_pin_003_1,pin_security,لو سمحت نسيت رمز PIN,إذا نسيت رمز PIN لا تحاول التخمين عدة مرات. تواصل مع الدعم للتحقق من الحساب ومساعدتك بطريقة آمنة.
manual_pin_003_2,pin_security,عندي سؤال: نسيت رمز PIN,إذا نسيت رمز PIN لا تحاول التخمين عدة مرات. تواصل مع الدعم للتحقق من الحساب ومساعدتك بطريقة آمنة.
manual_pin_003_3,pin_security,ممكن تساعدوني؟ نسيت رمز PIN,إذا نسيت رمز PIN لا تحاول التخمين عدة مرات. تواصل مع الدعم للتحقق من الحساب ومساعدتك بطريقة آمنة.
manual_pin_003_4,pin_security,السلام عليكم، نسيت رمز PIN,إذا نسيت رمز PIN لا تحاول التخمين عدة مرات. تواصل مع الدعم للتحقق من الحساب ومساعدتك بطريقة آمنة.
manual_pin_003_5,pin_security,نسيت رمز PIN؟,إذا نسيت رمز PIN لا تحاول التخمين عدة مرات. تواصل مع الدعم للتحقق من الحساب ومساعدتك بطريقة آمنة.
manual_pin_004_0,pin_security,هل أحتاج PIN للحساب؟,رمز PIN يساعد في حماية الحساب والعمليات الحساسة. ننصح بتفعيله وعدم مشاركته.
manual_pin_004_1,pin_security,لو سمحت هل أحتاج PIN للحساب؟,رمز PIN يساعد في حماية الحساب والعمليات الحساسة. ننصح بتفعيله وعدم مشاركته.
manual_pin_004_2,pin_security,عندي سؤال: هل أحتاج PIN للحساب؟,رمز PIN يساعد في حماية الحساب والعمليات الحساسة. ننصح بتفعيله وعدم مشاركته.
manual_pin_004_3,pin_security,ممكن تساعدوني؟ هل أحتاج PIN للحساب؟,رمز PIN يساعد في حماية الحساب والعمليات الحساسة. ننصح بتفعيله وعدم مشاركته.
manual_pin_004_4,pin_security,السلام عليكم، هل أحتاج PIN للحساب؟,رمز PIN يساعد في حماية الحساب والعمليات الحساسة. ننصح بتفعيله وعدم مشاركته.
manual_puk_001_0,puk_locked_sim,الشريحة مقفلة وتطلب رمز PUK,لا تحاول إدخال رموز عشوائية لأن المحاولات الخاطئة قد تعطل الشريحة. تواصل مع الدعم للحصول على مساعدة آمنة بخصوص رمز PUK.
manual_puk_001_1,puk_locked_sim,لو سمحت الشريحة مقفلة وتطلب رمز PUK,لا تحاول إدخال رموز عشوائية لأن المحاولات الخاطئة قد تعطل الشريحة. تواصل مع الدعم للحصول على مساعدة آمنة بخصوص رمز PUK.
manual_puk_001_2,puk_locked_sim,عندي سؤال: الشريحة مقفلة وتطلب رمز PUK,لا تحاول إدخال رموز عشوائية لأن المحاولات الخاطئة قد تعطل الشريحة. تواصل مع الدعم للحصول على مساعدة آمنة بخصوص رمز PUK.
manual_puk_001_3,puk_locked_sim,ممكن تساعدوني؟ الشريحة مقفلة وتطلب رمز PUK,لا تحاول إدخال رموز عشوائية لأن المحاولات الخاطئة قد تعطل الشريحة. تواصل مع الدعم للحصول على مساعدة آمنة بخصوص رمز PUK.
manual_puk_001_4,puk_locked_sim,السلام عليكم، الشريحة مقفلة وتطلب رمز PUK,لا تحاول إدخال رموز عشوائية لأن المحاولات الخاطئة قد تعطل الشريحة. تواصل مع الدعم للحصول على مساعدة آمنة بخصوص رمز PUK.
manual_puk_001_5,puk_locked_sim,الشريحة مقفلة وتطلب رمز PUK؟,لا تحاول إدخال رموز عشوائية لأن المحاولات الخاطئة قد تعطل الشريحة. تواصل مع الدعم للحصول على مساعدة آمنة بخصوص رمز PUK.
manual_puk_002_0,puk_locked_sim,أحتاج رمز PUK للشريحة,رمز PUK حساس ويجب الحصول عليه عبر قنوات الدعم الرسمية بعد التحقق من صاحب الرقم. لا تدخل تخمينات متكررة.
manual_puk_002_1,puk_locked_sim,لو سمحت أحتاج رمز PUK للشريحة,رمز PUK حساس ويجب الحصول عليه عبر قنوات الدعم الرسمية بعد التحقق من صاحب الرقم. لا تدخل تخمينات متكررة.
manual_puk_002_2,puk_locked_sim,عندي سؤال: أحتاج رمز PUK للشريحة,رمز PUK حساس ويجب الحصول عليه عبر قنوات الدعم الرسمية بعد التحقق من صاحب الرقم. لا تدخل تخمينات متكررة.
manual_puk_002_3,puk_locked_sim,ممكن تساعدوني؟ أحتاج رمز PUK للشريحة,رمز PUK حساس ويجب الحصول عليه عبر قنوات الدعم الرسمية بعد التحقق من صاحب الرقم. لا تدخل تخمينات متكررة.
manual_puk_002_4,puk_locked_sim,السلام عليكم، أحتاج رمز PUK للشريحة,رمز PUK حساس ويجب الحصول عليه عبر قنوات الدعم الرسمية بعد التحقق من صاحب الرقم. لا تدخل تخمينات متكررة.
manual_puk_002_5,puk_locked_sim,أحتاج رمز PUK للشريحة؟,رمز PUK حساس ويجب الحصول عليه عبر قنوات الدعم الرسمية بعد التحقق من صاحب الرقم. لا تدخل تخمينات متكررة.
manual_puk_003_0,puk_locked_sim,أدخلت PIN خطأ والشريحة انقفلت,عند قفل الشريحة وطلب PUK توقف عن المحاولة وتواصل مع الدعم. إدخال PUK بشكل خاطئ عدة مرات قد يعطل الشريحة نهائياً.
manual_puk_003_1,puk_locked_sim,لو سمحت أدخلت PIN خطأ والشريحة انقفلت,عند قفل الشريحة وطلب PUK توقف عن المحاولة وتواصل مع الدعم. إدخال PUK بشكل خاطئ عدة مرات قد يعطل الشريحة نهائياً.
manual_puk_003_2,puk_locked_sim,عندي سؤال: أدخلت PIN خطأ والشريحة انقفلت,عند قفل الشريحة وطلب PUK توقف عن المحاولة وتواصل مع الدعم. إدخال PUK بشكل خاطئ عدة مرات قد يعطل الشريحة نهائياً.
manual_puk_003_3,puk_locked_sim,ممكن تساعدوني؟ أدخلت PIN خطأ والشريحة انقفلت,عند قفل الشريحة وطلب PUK توقف عن المحاولة وتواصل مع الدعم. إدخال PUK بشكل خاطئ عدة مرات قد يعطل الشريحة نهائياً.
manual_puk_003_4,puk_locked_sim,السلام عليكم، أدخلت PIN خطأ والشريحة انقفلت,عند قفل الشريحة وطلب PUK توقف عن المحاولة وتواصل مع الدعم. إدخال PUK بشكل خاطئ عدة مرات قد يعطل الشريحة نهائياً.
manual_puk_003_5,puk_locked_sim,أدخلت PIN خطأ والشريحة انقفلت؟,عند قفل الشريحة وطلب PUK توقف عن المحاولة وتواصل مع الدعم. إدخال PUK بشكل خاطئ عدة مرات قد يعطل الشريحة نهائياً.
manual_puk_004_0,puk_locked_sim,كيف أفتح SIM مقفلة؟,إذا كانت الشريحة تطلب PUK فيجب التواصل مع الدعم للتحقق من ملكية الرقم وإرشادك للخطوات الصحيحة.
manual_puk_004_1,puk_locked_sim,لو سمحت كيف أفتح SIM مقفلة؟,إذا كانت الشريحة تطلب PUK فيجب التواصل مع الدعم للتحقق من ملكية الرقم وإرشادك للخطوات الصحيحة.
manual_puk_004_2,puk_locked_sim,عندي سؤال: كيف أفتح SIM مقفلة؟,إذا كانت الشريحة تطلب PUK فيجب التواصل مع الدعم للتحقق من ملكية الرقم وإرشادك للخطوات الصحيحة.
manual_puk_004_3,puk_locked_sim,ممكن تساعدوني؟ كيف أفتح SIM مقفلة؟,إذا كانت الشريحة تطلب PUK فيجب التواصل مع الدعم للتحقق من ملكية الرقم وإرشادك للخطوات الصحيحة.
manual_puk_004_4,puk_locked_sim,السلام عليكم، كيف أفتح SIM مقفلة؟,إذا كانت الشريحة تطلب PUK فيجب التواصل مع الدعم للتحقق من ملكية الرقم وإرشادك للخطوات الصحيحة.
manual_esim_001_0,esim,هل توفرون eSIM؟,خدمة eSIM الرقمية متوفرة حسب الأجهزة والمناطق المدعومة. تواصل مع الدعم أو قم بزيارة مركز خدمة للتأكد من توفرها لجهازك ورقمك.
